estado,NameState,year,Homicides,MortInfResp,Poverty,AccessHealth,WomenActiveEcon,Analfabeto,AveSchool,LifeExp,MortInf,HospBeds,DocNurse,NetMigration,WomenAdmin,AveSalary,GDPpc
07,Chiapas,2007,7.63649596609567,48.8883957671664,80.2340015426074,22.7049023317763,29.5566465253442,19.8,6.31026943682326,71.60538348752,18.4574086106077,0.433445804556044,2.1478178179502,-0.405928821884918,0.544492739649421,2872.32475375,38339.056379882
08,Chihuahua,2007,18.2731218666187,30.315336700433,42.4868137372851,63.6547902233763,33.8529195841485,4.1,8.51923642568797,72.8043863651302,16.4622520702314,0.734774965171489,3.07089142033985,0.035657761308604,0.193874654156141,5756.927382,96146.5081739983
09,Ciudad de México,2007,7.95680591077011,33.0749589770714,28.673678939116,56.2582507285381,42.8023707745664,2.3,10.3116831472092,75.3152455526313,12.9238243970154,1.25849032423427,5.71162707765687,-1.08627116660816,0.528628017459883,6546.95090125,211477.464237454
10,Durango,2007,15.5722975056294,7.55488917558725,58.6348411426808,54.071875496367,33.0977374497561,4.4,8.2365788621364,75.1778628403694,14.3876611418048,0.866442633213219,3.79403456427154,-0.394103705272469,0.339068593243299,4289.029878,81450.2505382358
11,Guanajuato,2007,4.25884556644878,17.3674400049523,50.034083951633,44.5572325612362,37.3956761182238,9.4,7.38728594553016,74.6749100233885,15.3867033097528,0.554579802582981,2.56423417773781,-0.774663551200251,0.20571901396311,4661.4769975,75796.1095556954
12,Guerrero,2007,23.8817376352303,17.9373576222239,69.3904670343495,28.5640508203377,40.0739990859304,18.5,6.97514167905041,71.8545229047062,18.8164952079487,0.497635707974112,2.86998782031381,-0.939029923817257,0.275051911819373,4040.98995775,50486.9918372149
13,Hidalgo,2007,5.73047807390446,13.2823193881278,54.9437365768802,35.9914955027442,38.1110068970979,11.6,7.70334562444723,73.4947823327063,17.3225817961252,0.512234570687786,3.0238992121957,-0.21319717405567,0.582973347821094,4423.219936,67243.4978778114
14,Jalisco,2007,5.47760181862013,11.9695321001088,38.3629739575281,52.8211339114527,38.7178349305156,5,8.45834466805775,74.8054705568741,13.2263993316625,0.895425963100396,3.30064232978036,-0.113001939831431,0.143923338283281,5504.48871575,100246.471359199
15,México,2007,7.63276059409562,57.1995694289292,38.462440535036,46.6510534835052,36.7043899802859,4.9,8.85842381741361,74.4157492857289,18.2621193618408,0.455798392176251,1.93263936391404,0.20326711953025,0.384684058809291,4761.23482475,68665.9371677296
16,Michoacán,2007,12.28364068463,21.6790296734512,51.5665700116509,34.0051031884089,38.1801533605308,11.5,7.12110027375668,73.9097408519068,15.6737435008666,0.524210776086013,2.5968129196862,-0.72300996280178,0.710654567677343,4359.1330905,59850.2119904571
17,Morelos,2007,6.5411612703051,10.7426129615593,37.5091922215439,42.0056589727946,40.4059490862399,7.3,8.60369862412029,75.0240291526444,14.1103387072918,0.449198331482899,3.0876596651157,-0.036815739539062,0.214911045693076,4397.21956075,77194.2769320408
18,Nayarit,2007,10.4257368968759,11.4553004629851,42.0095858328432,50.1080222184037,38.6475889782816,7.2,8.25287782294256,74.5336509677783,13.2447141549872,0.643885787982987,4.2629679756115,0.602086305794586,0.297586568730325,4806.01359125,68633.1165088349
19,Nuevo León,2007,6.3068198785614,6.94012293271088,21.5197182255789,70.5190490474473,36.4855894073073,2.5,9.59714320615921,76.12424648941,10.522483587979,0.840389320213959,3.31453470154925,0.29604167938802,0.2342,6706.54554625,179362.742657522
20,Oaxaca,2007,25.1220859175338,34.5475247428399,67.1659536313662,27.0115953796562,40.030195115961,18,6.60866263569222,71.9048807048823,18.2283338663256,0.472231615032123,2.4708684503701,-0.9174066375307,0.485878184189568,3682.91726075,44577.7875270698
21,Puebla,2007,7.0960364477914,49.0998881789643,59.2878819833506,29.9170312307005,40.900964843056,11.7,7.64003521606116,73.8060067523247,20.6803925459013,0.622540055444642,2.58200169101557,-0.640979132698005,0.11496318605925,4027.65461125,61071.7528144511
22,Querétaro,2007,3.26274358956746,17.7578793863307,47.8257219031027,53.64053495257,39.4353559401396,7.3,8.57497961241696,74.5894008926926,14.8527865404837,0.439039356701446,2.90498661702717,0.060332135849195,0.386937222574509,5187.46603275,119178.7070401
23,Quintana Roo,2007,14.4476167178627,18.1653042688465,33.7141678259799,55.7111593063174,38.2064292927942,5.7,8.74074972944461,74.8930806609249,14.6864090526062,0.430965839595335,2.639973600264,1.836817452721,0.312072026943014,6525.55436775,143025.325227192
24,San Luis Potosí,2007,6.05917797152186,21.5333209578615,55.0196228089347,44.5256515101412,37.1374036494069,9,7.92820389805998,73.9068852175457,15.7764337244043,0.632055427617575,2.95513634140498,-0.507782875495773,0.162769426548954,4614.69204075,79014.8913800236
25,Sinaloa,2007,26.9087216940947,15.2089051760974,34.76545475166,57.331155942034,36.7739676751244,5.8,8.75199371266158,75.1552175303023,11.6012578392879,0.80798793211013,3.77521013133344,-0.367498331368742,0.355373064061309,5666.745302,85592.7238191285
26,Sonora,2007,11.9100098218912,16.3647434921601,36.309810148858,64.3092580991934,38.2644091295477,3.4,9.09396442883262,74.6366030131459,13.3424694036811,0.925345892980055,3.69867675150615,0.183251742032281,0.112267433137027,5657.12159925,111735.200685307
27,Tabasco,2007,8.87575052978573,13.737207225771,63.4806326751558,37.5111291794208,34.4970056871176,8,8.27506377642141,73.9687379599206,14.2067382914363,0.74731060160113,4.40476365669885,-0.451007696609371,0.785287770537828,5085.6694985,65889.6823184682
28,Tamaulipas,2007,8.32143734146092,6.24250898921294,39.7401405209182,58.9968240370841,38.2491285807747,4.1,8.87815042795338,75.2085721245644,13.9799766747951,0.853496856380784,3.65012783611856,0.098004550727168,0.392436271332901,5915.81185125,105826.97412255
29,Tlaxcala,2007,0,29.5900577405992,61.3732150132494,33.0890256147133,38.0474145191174,6,8.47501348268159,74.3754492067235,18.9684903589904,0.538744963088451,3.05908059500798,-0.158261861899054,0.891829914317204,3836.27950425,53758.981850618
30,Veracruz,2007,6.36884966317046,20.0608188687912,57.2616326620746,36.8805560885137,35.1863394888943,12.5,7.36235635494827,73.1282596720692,16.2378525594735,0.64288074528865,3.10154984224439,-0.525336829538671,0.332290370847346,4197.43891275,69800.7865121533
31,Yucatán,2007,1.58008419741993,14.6706440412734,50.2552827119999,51.1095614581649,39.4982863380026,10.1,7.84450977107261,74.7187532365588,13.2703144882749,0.815323445868686,3.68422965365081,-0.070471755204929,0.435993696700037,4493.8612575,84489.3584555273
32,Zacatecas,2007,4.52083591626042,16.7404965488823,66.947065436067,39.8335647407677,37.0208634909403,6.4,7.48197207801706,74.565325972942,13.6576239476146,0.600038221612747,3.14061101152334,-0.694496293257036,0.166699837463097,4584.9450665,54721.3381756451
01,Aguascalientes,2008,5.45922005942751,15.5433971648844,39.9333509850731,60.6673593232647,37.4130111530178,3.5,9.02060908873802,75.0583786227139,12.1050856350485,0.740894150922305,4.38730653347325,-0.079028709431713,0.496867408259813,5254.5121975,113588.610168396
02,Baja California,2008,140.911846672052,15.8088940165018,33.0914283738316,62.3757087351069,38.3116083963143,2.7,9.10657663279664,73.1136444291138,15.9100551548579,0.589237433384776,2.76812798623438,0.659334148820769,0.212227125625184,6531.2530975,124475.097399108
03,Baja California Sur,2008,0.901565471845559,11.706860220089,31.3672920906773,68.7154224960064,37.1970830648867,3.3,9.20862241115269,75.2949010661924,12.9941434846266,0.791286923281511,4.48506053592757,2.06924008372113,0.123853311439518,7951.263013,156948.545548508
04,Campeche,2008,5.55805324862037,11.2122986458035,54.3649533450938,47.0155724300797,34.6646073938196,8.9,8.25492555573152,74.4168069317921,12.9740518962076,0.839883602013744,4.58107099980732,0.277408613253363,0.32637072084609,5138.20733725,146107.914331772
05,Coahuila,2008,6.62005506850278,11.7532119324484,26.7008187674209,73.7572141033062,36.1338624465642,2.8,9.29300464827676,75.0996634850969,10.6242672919109,0.958613560757497,3.84259062356111,-0.088686547789216,0.220137632238307,5535.11782075,139564.397188622
06,Colima,2008,5.23306153128895,14.6773430747403,34.8677111685455,58.2339844530499,40.7495812463609,5.5,8.73782094048784,75.2584584761669,12.4990473287097,0.830946740119821,5.04911148958304,0.5727823712429,0.310883280757098,5675.68399275,109709.406159048
07,Chiapas,2008,6.84574807647079,47.3146740088798,79.6461709794587,23.0733838994725,28.9740373699554,19,6.42861522596834,71.7257248811915,17.5550370644603,0.395205456439203,2.0031162853207,-0.357826831972583,0.544492739649421,3003.27419025,41540.2641870509
08,Chihuahua,2008,59.1575096378657,26.4605211869109,41.2228415998841,64.270379543508,33.927376036119,3.9,8.62114257400258,71.6486345743712,16.0203921792006,0.773710286150411,2.87482183535737,0.042663346852136,0.193874654156141,5796.72849,102169.267216042
09,Ciudad de México,2008,7.94923105961912,25.3006805160182,28.6304359718881,56.9653046723975,42.7136294778934,2.2,10.3903570591035,75.3723650447831,12.592118136451,1.22315587594785,5.72132805450876,-1.07320193800692,0.528628017459883,6544.08696025,225975.851736376
10,Durango,2008,26.4075695148561,14.0463412207441,56.1799343405303,55.0866198986564,33.1892104201186,4.1,8.34989406227889,74.2272033165517,13.848649901495,0.826618338767356,3.87331490535343,-0.266716452100047,0.339068593243299,4521.3698425,86878.6504763863
11,Guanajuato,2008,4.72633247634075,16.9662890224648,49.5215893786981,45.1933750427577,37.8230766959678,8.8,7.50220327064983,74.5486749675021,14.7527842682448,0.55391881006764,2.67764205663507,-0.581614750571022,0.20571901396311,4596.07459575,83471.7366131259
12,Guerrero,2008,28.1283302567664,19.7204368595723,68.7784533212473,29.3540570014253,40.1567540723045,17.7,7.07225954879986,71.6648497907461,18.0161840297216,0.479749228985017,2.8885517695855,-0.780612925485362,0.275051911819373,4276.6963165,52234.0174152355
13,Hidalgo,2008,5.33553408120376,14.0401696643661,54.851821779218,36.8559501760918,37.5875126301881,11.1,7.83282016947479,73.4771906236789,16.6735098273738,0.513593136737455,3.1898049075398,-0.036849731783853,0.582973347821094,4403.6892575,73614.0198369551
14,Jalisco,2008,6.40458424059167,10.3208143665736,37.9201345007765,53.4039186906146,38.6990364673637,4.7,8.56473896132108,74.7554842110958,12.7948152602392,0.838556927951061,3.39013219921362,-0.015165833677938,0.143923338283281,5564.245622,106325.04817941
15,México,2008,8.38409389121356,51.7539681863772,39.8854670577175,47.0584230390379,36.4965588156624,4.7,8.93974855110195,74.439170944481,17.6641354086369,0.443339715040539,2.08618329916422,0.233863694313676,0.384684058809291,4910.529069,72868.3960148232
16,Michoacán,2008,13.0374155365843,16.3505192969725,52.5996203305856,35.103160569502,37.7844639005085,10.9,7.21977056326652,73.6942163684227,15.0944624700227,0.513881847787135,2.67786207614266,-0.55629382965659,0.710654567677343,4665.98896825,65874.6796282925
17,Morelos,2008,7.70039420314324,14.8767904217273,39.3303566308234,42.405272317311,40.2290074567417,6.9,8.70125910891545,74.8768015580903,13.6792869120113,0.46829804746523,3.24785515501464,0.04449116650705,0.214911045693076,4420.29288275,78072.1700349184
18,Nayarit,2008,13.8852548983307,16.9036305242004,41.791022003907,51.3884782610749,38.2427226382379,6.8,8.37114245779458,74.3852735469431,12.8241800152555,0.619641307027545,4.17785594662017,0.773323686072334,0.297586568730325,5170.8760865,76335.9917000685
19,Nuevo León,2008,5.75886640984604,6.46279622111072,21.3510107726797,70.8600483788572,36.2582612609415,2.4,9.66807554325128,76.0769193629412,10.2423153270611,0.811934473296925,3.29065568088085,0.31172327836718,0.2342,6783.78334975,188749.58787308
20,Oaxaca,2008,19.2687952244933,29.3941138287058,67.1063867753552,27.6388917367099,39.16959714965,17.4,6.717652325355,71.7993899390021,17.3770022883295,0.475805175393354,2.72733629541771,-0.727088140674297,0.485878184189568,3681.28624025,48958.809657771
21,Puebla,2008,7.49673656048329,44.4056094311785,60.0107729337388,30.3082224695893,39.2228241154396,11.1,7.74551765710191,73.7986503268037,19.8241259919723,0.597292437383027,2.70127164922962,-0.515020559232083,0.11496318605925,4232.54414,66160.7327089698
22,Querétaro,2008,3.25736008936399,17.1906225154178,45.5839161271703,53.9336835182634,39.03403108814,6.9,8.69232134866882,74.6295361613988,14.2777674763582,0.434127473979028,2.97149866083187,0.191734954225667,0.386937222574509,5301.4230795,129295.924144447
23,Quintana Roo,2008,15.2143077886162,9.9207863367878,34.0156755622565,55.8251780945664,38.7609020600801,5.3,8.8640094983084,74.756825620238,14.2567002508861,0.559442775977242,2.67914451215164,1.80543119091579,0.312072026943014,6672.61000725,152081.231419903
24,San Luis Potosí,2008,8.52983583978777,25.7637649448506,54.1323795382539,45.2987888024384,36.8526273767316,8.5,8.0368012817369,73.9176396985875,15.2080134532427,0.609609368733456,3.01830980129004,-0.366665558048859,0.162769426548954,4791.7521435,85918.1173281747
25,Sinaloa,2008,41.476833609726,11.2920675047081,35.388631653025,58.1546827560423,36.5571628053133,5.4,8.86300509210446,74.7518307585488,11.255627813907,0.757777444496031,3.80539184485081,-0.319005646733628,0.355373064061309,5750.2354935,94190.7549069318
26,Sonora,2008,14.9305217856448,15.1382118744134,35.2240337482811,64.8357718585878,38.1096098551128,3.3,9.20090255351055,74.5714016565352,12.9588399840155,0.958516703948648,4.00540690040848,0.237596649484536,0.112267433137027,5899.01289825,117533.266091756
27,Tabasco,2008,6.72054301987601,15.0913457599786,61.2767907961503,37.9921832819227,32.2280677320627,7.7,8.39575387576764,73.854955637045,13.6954697986577,0.71655519495705,4.44282384503154,-0.421714074497219,0.785287770537828,5373.19689875,72989.9594381421
28,Tamaulipas,2008,9.50859694477666,7.11781217022093,39.4753962793929,59.4316020071784,38.5067115418036,3.9,8.96023131909795,75.1634043644152,13.5460009246417,0.851760356189572,3.72131907702396,0.08165661986667,0.392436271332901,6077.1656825,113627.16999437
29,Tlaxcala,2008,3.65391190418399,24.0165233680772,61.0177217011996,33.2553832127107,38.7881291758756,5.6,8.57538095861012,74.4053582859713,18.1582360570687,0.52546733098265,3.10930503465561,-0.060550540126478,0.891829914317204,4069.581953,58577.3394996514
30,Veracruz,2008,6.30001295663042,18.0187227100159,57.3672669962146,37.2932899050679,34.8083970076893,12,7.46452691740521,73.0806455630084,15.5918966448343,0.630133371406368,3.15449705358828,-0.385661170510709,0.332290370847346,4384.52281725,76070.9564118572
31,Yucatán,2008,2.44046688727795,11.3649893385576,49.6019503905943,51.3102451319176,38.6680019944877,9.8,7.96857212460251,74.6785131988077,12.8724364762028,0.772641431546721,3.66848905502526,-0.028247106099558,0.435993696700037,4466.83803325,90954.3328884909
32,Zacatecas,2008,5.01309501711904,23.223109574372,64.6349316910706,40.7969059719511,35.7932825170923,6.1,7.62223075785094,74.4271263825108,13.11270683734,0.567021693152519,3.11218358224931,-0.519600524071663,0.166699837463097,4565.66124625,60552.1286183404
01,Aguascalientes,2009,5.61252170600251,9.35183958477832,39.0216306566854,60.7981516095182,38.0019421255039,3.3,9.12619759664887,75.0957813944196,11.7081957370159,0.727076675550325,4.47811201572867,-0.079000494922369,0.496867408259813,5089.11228925,111608.918371238
02,Baja California,2009,119.636305630882,15.6846517339883,32.2962540079575,62.0101384993115,38.1869427950162,2.6,9.18747239734401,73.0277760711359,15.5174834995085,0.61452145443688,2.98581045658597,0.558529617756293,0.212227125625184,6320.1111485,117652.815799155
03,Baja California Sur,2009,0.978436830382294,11.4362266986881,31.1804334931974,68.9891529749561,37.0676525948293,3.3,9.30111739943192,75.3760575883959,12.7514367816092,0.778433561971606,4.70090923592279,2.10559897910352,0.123853311439518,7582.037048,150794.546720284
04,Campeche,2009,4.97529945842045,16.0710091357506,52.3994428595412,47.3552642915477,34.9748627460216,8.5,8.38267346464348,74.483789427569,12.5154894671623,0.836093006549193,4.93161390220017,0.278738118438824,0.32637072084609,5212.67309475,149286.377522157
05,Coahuila,2009,8.74646405968587,8.46453360419841,27.2501997450947,73.8159656497201,36.485469396789,2.7,9.38097999825481,74.9820451268566,10.2916582434345,0.929676242344111,3.97781896714464,-0.088412174203325,0.220137632238307,5518.9640705,125276.398554215
06,Colima,2009,8.06139058987675,14.5252658930618,34.7801678810802,58.7864506627393,40.2579604027169,5.2,8.84392146886608,75.2670796931082,12.1179788125905,0.886752964886443,4.96550654987985,0.618866754515154,0.310883280757098,5681.881732,107089.426164959
07,Chiapas,2009,10.3177494651932,47.4409140985611,79.0626471287302,23.4035298695745,30.3226132154602,18.3,6.54704372261348,71.8411881287108,16.7258553486358,0.394927885341063,2.18823131443166,-0.346378635352538,0.544492739649421,3041.565149,41620.9872666762
08,Chihuahua,2009,90.5571243005567,20.9405119672196,39.9964723190777,64.5791948737092,34.5403603396055,3.7,8.72304038037821,70.5582565699604,15.6080269853067,0.7649724125009,2.8931796081195,-0.015064160411214,0.193874654156141,5853.4166655,96064.1205919425
09,Ciudad de México,2009,8.33557065852347,26.3901371260847,28.5872582196686,56.776595770797,43.4522654478825,2.1,10.4690267213606,75.4316718800857,12.2736202893374,1.21328861807397,5.88053866309944,-1.09380094657267,0.528628017459883,6565.466302,226659.33760148
10,Durango,2009,56.3622016894115,10.5917866578794,53.8278088760588,55.7160969235935,33.6408601521033,3.9,8.46322765377122,71.9018068040353,13.3664088720269,0.864826471083766,4.08595659989261,-0.227812382957525,0.339068593243299,4533.6173165,87834.3524882974
11,Guanajuato,2009,7.5226852570269,11.3187176763543,49.0143442410791,45.7356186790819,39.5086288170731,8.3,7.61718140504468,74.5667300978492,14.1814783376632,0.556387977222617,2.82882038843949,-0.570888225616597,0.20571901396311,4615.88919425,80850.5747767733
12,Guerrero,2009,41.900864487158,23.334653008466,68.1718374790781,30.0940148816879,39.8595708959174,17,7.16940115401914,71.6787502672539,17.2746698246788,0.455024062984232,3.00509135032636,-0.736178570884785,0.275051911819373,4221.0592945,53813.41616316
13,Hidalgo,2009,5.17124756158692,17.3447735030907,54.7600607448519,37.7434260987202,36.100007668001,10.5,7.96235229250047,73.5284196392807,16.0741334758977,0.510330416296753,3.25411133054312,0.010040524462643,0.582973347821094,4652.04530925,69006.9982001621
14,Jalisco,2009,7.77414817499144,13.8155034328817,37.4824069205096,53.8621354384817,38.7792574068072,4.5,8.6711273649556,74.7395657847787,12.3864464334655,0.815740004116207,3.47599895417249,-0.00118658051092,0.143923338283281,5380.24660775,102336.177743532
15,México,2009,8.78187035426,48.3361998839407,41.3611424621675,47.2329012087249,36.4448995491658,4.5,9.02105604194163,74.4522127795687,17.1008863724339,0.437004150788566,2.23856078138144,0.226735486930879,0.384684058809291,5043.31389425,72325.9566686759
16,Michoacán,2009,16.6148783040043,22.4014336917563,53.6533660915713,36.1443896827996,38.1315141088389,10.4,7.31847967676861,73.7317060314058,14.5645335104009,0.526061737510028,2.77135257205391,-0.549820100579353,0.710654567677343,4725.515134,63573.0239130085
17,Morelos,2009,17.811910717938,22.5102480866289,41.2399430937167,42.7683642485172,40.8925407940424,6.5,8.79881107189789,74.829233677651,13.2694218740866,0.460749740968743,3.30447466663071,0.027757362443727,0.214911045693076,4552.685109,77629.5236761095
18,Nayarit,2009,13.6560088284252,11.056137538351,41.5735952999001,52.5390026684579,38.9615215753553,6.5,8.4894266511732,74.1901313054813,12.383022970035,0.614520397279133,4.27027086878052,0.858759960582115,0.297586568730325,5154.40381825,75288.1248926053
19,Nuevo León,2009,5.74665639299381,7.37548113490216,21.1836259302518,71.0060522838116,37.0112116976195,2.2,9.73900731430958,75.9742316725836,9.97954721771634,0.77612145891894,3.2461075550237,0.302420483063506,0.2342,6647.78616025,178687.926963906
20,Oaxaca,2009,19.5918078106181,31.2573836339293,67.0468727468578,28.3186034375807,39.3369293182491,16.7,6.82667207050828,71.9244443747846,16.599151465759,0.465826494220547,2.84107266189881,-0.686182226218164,0.485878184189568,3676.61481475,47573.0641948795
21,Puebla,2009,7.14231986689752,36.4469353402593,60.7424780179545,30.5707679684551,38.6880735603651,10.6,7.85102582100546,73.8822505238762,19.0195429459894,0.608649866918224,2.76290465382521,-0.502015376345051,0.11496318605925,4104.17282025,64214.1026380622
22,Querétaro,2009,4.95742399029667,16.1047020361712,43.4471938280161,54.0700175547892,38.1060676708772,6.4,8.8096738923709,74.6991030881875,13.759396499057,0.448371458677943,2.95462469821681,0.208652467502709,0.386937222574509,5308.2851065,128304.652099948
23,Quintana Roo,2009,13.5540265796759,8.88447955459143,34.3198796995093,55.7487068156844,38.2560096163119,4.9,8.98734020614102,74.9061416750929,13.8115134633241,0.602656436056774,2.8402194680236,1.75107302710422,0.312072026943014,6397.0953535,145920.933775737
24,San Luis Potosí,2009,6.10265515711054,20.967578881155,53.2594439014896,45.9229821744533,36.3840475122576,8.1,8.14545666234242,73.8540684999093,14.6692093296171,0.571641115982506,3.19925902951561,-0.335839155639722,0.162769426548954,4746.069261,83326.1552535647
25,Sinaloa,2009,44.3474228865316,12.0791955987804,36.0229791101377,58.633780328887,36.8897728327127,5.1,8.97402248883088,74.3797806422889,10.9103981306731,0.737705731629674,3.86223159351528,-0.307206048548907,0.355373064061309,5649.58656175,93165.7355740563
26,Sonora,2009,18.5855500707035,13.9136974710915,34.1707254434398,65.1584380823146,38.2878455589223,3.1,9.30784163347777,74.5641322695419,12.6100041906358,0.969583515736699,4.15898333309075,0.246127917100983,0.112267433137027,5816.4101045,115230.747933149
27,Tabasco,2009,5.24742035469871,12.1472419253378,59.1494591663811,38.3894545687764,33.8555214922554,7.4,8.51648037731777,73.9026543232469,13.1795369237906,0.700553042225588,4.56077073392574,-0.410240632345548,0.785287770537828,5376.7531195,71948.5082300742
28,Tamaulipas,2009,8.75327259939979,8.65658998370706,39.212415733529,59.6318215499493,38.3538968733534,3.7,9.04230960568924,75.060770636178,13.1271832949543,0.85344407844148,3.90158890133664,0.021366495268674,0.392436271332901,6121.483822,108020.866710671
29,Tlaxcala,2009,4.10661455829083,17.6345637449401,60.6642875202363,33.447776695989,39.1008702120054,5.3,8.67578414674008,74.3662558268159,17.4228388978675,0.529582169079588,3.49746673214435,-0.050990464098778,0.891829914317204,3993.17135175,57353.8130139198
30,Veracruz,2009,4.53815272074026,21.6358379391443,57.4730962010215,33.4719366259397,34.4921813794616,11.6,7.56673232411316,73.1549396555265,14.9976685758826,0.613762268542768,3.19619349689254,-0.3124001557358,0.332290370847346,4532.07068775,77203.6027969643
31,Yucatán,2009,1.6889912064976,16.1328486308589,48.9571115667706,51.2933834025393,38.62600798837,9.4,8.09264549133105,74.7798358936334,12.503202664617,0.857802806693933,3.67637085947644,-0.014945013099918,0.435993696700037,4545.526236,92545.4160967391
32,Zacatecas,2009,5.08643935190731,14.1971205658198,62.4026515202365,41.7750602508819,35.8438700456383,5.7,7.76253725981777,74.4141797887637,12.6197782927288,0.578917110447346,3.61806462321197,-0.50897856935862,0.166699837463097,4469.43684175,63668.0644726
01,Aguascalientes,2010,6.2720199994776,3.91251613912907,38.1307258605957,60.8596682605934,38.4454614720887,3.2,9.23,75.1881306052383,11.2695231252127,0.733408205272247,4.49076631962596,-0.099519673435319,0.496867408259813,5047.060633,120266.605777588
02,Baja California,2010,136.080380641169,14.3484949096212,31.5201873779297,61.5765857280222,37.7627570694547,2.5,9.26,73.0718565862298,15.1101337211365,0.597858458926662,3.02495293922696,0.453849071902352,0.212227125625184,6500.8160955,118968.562090009
03,Baja California Sur,2010,1.48844429608298,3.18466266460725,30.9946880340576,69.2964792751307,37.3513835708171,3.2,9.4,75.496834002358,12.3120218098672,0.806630310587927,4.47495097877692,2.14805239635794,0.123853311439518,7359.79134475,154339.277071016
04,Campeche,2010,7.05110887712549,14.721578153178,50.5049934387207,47.5649666316961,35.0690868287818,8,8.51,74.6415158671096,12.1680049413218,1.19032278671474,5.47954816976617,0.268768288320596,0.32637072084609,5214.4499695,157080.655998498
05,Coahuila,2010,14.6296966955837,7.01321807047915,27.810884475708,73.8585292650283,36.5386909550651,2.5,9.47,74.7104399418587,9.9881840336755,0.953626175267407,4.08517206253829,-0.091081743795366,0.220137632238307,5574.33797675,146863.209321333
06,Colima,2010,14.1142228456694,12.8594621529954,34.6928443908691,59.2816812169401,40.714158446694,5,8.95,75.252321058847,11.7764013152864,0.877206538150207,4.82160064308513,0.607433752754586,0.310883280757098,6028.4443285,114099.561374297
07,Chiapas,2010,10.4613711611059,40.8236119530122,78.4833984375,23.6288296807887,29.9205947969744,17.6,6.67,71.9520226264563,15.9468206680566,0.444149442278531,2.13876921515943,-0.32256837263534,0.544492739649421,3099.587306,45518.5874659813
08,Chihuahua,2010,110.714824192629,19.316864759221,38.8065872192383,64.7539655032025,34.9746981332971,3.6,8.82,68.6823980012019,15.1869500394656,0.731574510870585,3.21336799501434,-0.101412022954487,0.193874654156141,5663.36359875,99641.8968636903
09,Ciudad de México,2010,9.06692418167799,25.167872689284,28.5441455841064,56.5383641410314,43.1265356888861,2,10.54,75.4942306949789,11.97113569707,1.19748242798956,5.77689403595148,-1.09174568215512,0.528628017459883,6597.47998875,241778.718158062
10,Durango,2010,61.3241729538741,11.840134503928,51.574161529541,56.2840093006082,33.8583987526586,3.7,8.58,73.9227848638104,12.8764217101774,0.880337248458935,3.914805845698,-0.235801789627672,0.339068593243299,4547.28191875,92124.2924460226
11,Guanajuato,2010,7.86183038828574,9.6237128284092,48.5122947692871,46.1714685776333,39.6224761291111,7.9,7.73,74.6628011972908,13.5960523137444,0.527120435644788,2.87973270080755,-0.529268357607488,0.20571901396311,4743.85141925,88454.2023900162
12,Guerrero,2010,43.5506662447121,17.2174484271199,67.5705718994141,30.7297329262582,40.4974380878631,16.3,7.27,71.9098885247507,16.5357423409269,0.486896448615882,2.99309212211158,-0.713290894909106,0.275051911819373,4270.85605975,58163.8059671694
13,Hidalgo,2010,4.98125386320211,17.7030969355202,54.6684532165527,38.5337436079449,36.3908032451504,9.9,8.1,73.6157791636567,15.4575321807508,0.499984063134839,3.23558459890382,0.035521123769186,0.582973347821094,4715.205914,77399.3294116518
14,Jalisco,2010,11.9312737737547,11.9079031941597,37.049732208252,54.2639611064667,38.7230405372924,4.2,8.78,74.7595397240798,11.990633579157,0.800523976847189,3.42526984588207,-0.024643734662261,0.143923338283281,5422.42325025,110491.010916489
15,México,2010,7.4044679424599,50.2018546541766,42.891414642334,47.3431679696436,36.0862152355258,4.3,9.1,74.4473168750845,16.5519995286755,0.463790698009067,2.33712750936638,0.221907885909299,0.384684058809291,5097.711017,79021.7991095308
16,Michoacán,2010,14.9538358989435,20.1975318616065,54.7282218933106,37.0338537703538,36.1598318220326,10,7.42,73.8376371166373,14.0259854463913,0.532320361122755,2.81724838804151,-0.540016761652303,0.710654567677343,4993.10513475,68435.6998126996
17,Morelos,2010,30.9980326920765,9.4474426953554,43.242244720459,43.0348765049143,39.2551745932421,6.2,8.9,74.7248845685864,12.8520405175947,0.514046087755902,3.25340711635801,0.02612112949305,0.214911045693076,4539.473411,84816.6205308481
18,Nayarit,2010,33.0970454452624,9.9540304774315,41.3572998046875,53.6333840810009,38.3744900403256,6.1,8.61,73.8569938797405,12.0077530373942,0.602420336714858,4.18537841720607,0.86600429578383,0.297586568730325,5124.247425,80893.5293767599
19,Nuevo León,2010,17.5302184643827,6.21860468330028,21.0175533294678,71.1328749271893,37.1276372490484,2.1,9.81,75.7910570050119,9.7365136923403,0.833955682744004,3.45671348874368,0.293966845481752,0.2342,6683.30260325,196213.8626206
20,Oaxaca,2010,17.2177173363796,28.1679700530003,66.9874114990234,28.899048472994,39.2394152066907,16.4,6.94,71.9314548516047,15.8308157099698,0.483440411697145,2.94821093849959,-0.603365623729935,0.485878184189568,4043.3287345,52352.2243760512
21,Puebla,2010,7.07729459156808,39.9515447128382,61.4831047058105,30.76309987024,39.3156854619264,10.1,7.95,74.0014482598843,18.230011900898,0.603701755521711,2.84132060699074,-0.452632940728154,0.11496318605925,4273.64786425,69565.7460301372
